id;scaped_id;category_id;name;price;description;link
120;197462;1;"Mizuno Morelia Sala Pro IN - Black
									";"
    76,99 €
";[<p>Mizuno is a brand with a long tradition, exceptional design and a distinctive logo that is recognized all over the world. We present the Morelia Sala IN model, which combines modern technologies with high quality craftsmanship. These shoes are made of lightweight and durable synthetic leather, providing a good fit and comfort. The sole of these shoes ensures excellent grip on indoor surfaces. Mizuno Morelia Sala IN is a semi-professional football shoe, perfect for playing in the hall, offering a great balance between quality and affordable price.<br/></p>];https://www.r-gol.com/en/mizuno-morelia-sala-pro-in-black,p-197462
121;190248;1;"Cleats adidas Predator Elite FT FG - Gray
									";"
    252,99 €
";[<p>When you have a goal in sight, adidas Predator turns pressure into full precision. The flexible HybridTouch 2.0 upper in these Elite football boots features grippy Strikeskin elements and a fold-over tongue, making precise shots easier. The adidas PRIMEKNIT collar locks in the foot, while the Controlframe 2.0 outsole provides stability on soft surfaces.</p>];https://www.r-gol.com/en/cleats-adidas-predator-elite-ft-fg-gray,p-190248
122;190238;1;"Cleats adidas Predator Elite LL FG - Gray
									";"
    216,99 €
";['When you have a view to score a goal, adidas Predator turns pressure into full precision. Rubber fins Strikeskin, strategically placed on the laceless HybridTouch 2.0 upper in these Elite football boots, dig into the ball, ensuring shot accuracy. The adidas PRIMEKNIT collar locks in the foot, while the Controlframe 2.0 outsole provides dominance on natural surfaces.', <br/>, <br/>, 'By using recycled materials, adidas once again utilizes materials that have already been created, helping to reduce the amount of waste generated. Choosing renewable materials means less dependence on dwindling resources. adidas products are made from a blend of recycled and renewable materials, with a total content of at least 20%.'];https://www.r-gol.com/en/cleats-adidas-predator-elite-ll-fg-gray,p-190238
123;190243;1;"Cleats adidas Predator Elite LL AG - Gray
									";"
    216,99 €
";['Top corner. Bottom corner. Every corner. The adidas Predator Accuracy football boots are designed for pinpoint accuracy and give you the confidence to hit the back of the net. The trick is in the choice. These turf football boots have a soft HybridTouch upper with rubberised High Definition Grip elements for excellent ball control without compromising on the flexibility of the forefoot. The Power Facet on the split outsole adds energy to every kick.', <br/>, <br/>, 'The upper is made from a series of recycled materials and contains at least 50% recycled materials. This product is just one of the solutions that will help put an end to plastic waste.'];https://www.r-gol.com/en/cleats-adidas-predator-elite-ll-ag-gray,p-190243
124;192314;1;"Cleats adidas Predator Elite SG - Gray
									";"
    208,99 €
";[<p>When you have a goal in sight, adidas Predator turns pressure into full precision. Rubber Strikeskin fins, strategically placed on the HybridTouch 2.0 upper of these Elite football boots, dig into the ball, ensuring shooting accuracy. The adidas PRIMEKNIT collar locks in the foot, while the Controlframe 2.0 outsole guarantees dominance on soft surfaces. <br/></p>];https://www.r-gol.com/en/cleats-adidas-predator-elite-sg-gray,p-192314
125;190213;1;"Cleats adidas Predator Elite 2G/3G AG - Gray
									";"
    208,99 €
";[<p>The game is about achieving goals, and these football boots were created to hit the goal. Every. Single. Time. Choose perfection in the new adidas Predator boots. The HybridTouch 2.0 upper provides exceptional flexibility. The Strikeskin rubber overlays mean grip and precision in strikes. The adidas PRIMEKNIT collar and specialized outsole ensure a comfortable lockdown on 2G and 3G pitches.<br/></p>];https://www.r-gol.com/en/cleats-adidas-predator-elite-2g-3g-ag-gray,p-190213
126;190233;1;"Cleats adidas Predator Elite LL SG - Gray
									";"
    189,99 €
";[<p>When you have a view to score a goal, adidas Predator turns pressure into full precision. Rubber fins Strikeskin, strategically placed on the laceless HybridTouch 2.0 upper in these Elite football boots, dig into the ball, ensuring shooting accuracy. The adidas PRIMEKNIT collar locks the foot in place, while the Controlframe 2.0 outsole guarantees dominance on soft surfaces.<br/></p>];https://www.r-gol.com/en/cleats-adidas-predator-elite-ll-sg-gray,p-190233
127;190220;1;"Cleats adidas Predator Elite FG - Gray
									";"
    183,99 €
";[<p>When you have a view to score a goal, adidas Predator turns pressure into full precision. Rubber Strikeskin elements, strategically placed on the flexible HybridTouch 2.0 upper in these Elite football boots, dig into the ball, ensuring shot accuracy. The adidas PRIMEKNIT collar locks in the foot, while the Controlframe 2.0 outsole guarantees dominance on natural surfaces.<br/></p>];https://www.r-gol.com/en/cleats-adidas-predator-elite-fg-gray,p-190220
128;190251;1;"Cleats adidas F50+ FG - Red
									";"
    270,99 €
";[<p>Unleash speed with adidas F50. Designed to unleash the full potential of your acceleration, movement, and speed. These adidas football shoes will add F50 style to your game with the Sprintframe 360+ outsole featuring a dual plate in the forefoot and Lightstrike Pro insert. The Fibertouch upper has a Compression Fit Tunnel tongue that locks in your foot, and a Sprintweb 3D texture that makes quick dribbles easier.<br/></p>];https://www.r-gol.com/en/cleats-adidas-f50-fg-red,p-190251
129;190227;1;"Cleats adidas F50 Elite LL FG - Red
									";"
    243,99 €
";"['Release the speed with adidas F50. Designed for maximum utilization of acceleration, movement and speed. The thin Fibertouch upper in these super lightweight Elite football boots features an adidas PRIMEKNIT collar that locks in the foot, and a 3D Sprintweb texture that literally ""sticks"" the ball to the foot. The flexible Sprintframe 360 outsole adds energy when accelerating on natural surfaces. This product is made with at least 20% recycled materials. Reusing secondary materials helps us reduce the amount of plastic waste generated and become less dependent on shrinking raw material resources. This also reduces the carbon footprint of our products.']";https://www.r-gol.com/en/cleats-adidas-f50-elite-ll-fg-red,p-190227
130;190230;1;"Cleats adidas F50 Elite LL SG - Red
									";"
    243,99 €
";"[<p>Unlock speed with adidas F50. Designed for maximum utilization of acceleration, movement and speed. The thin Fibertouch upper in these super lightweight Elite football boots features an adidas PRIMEKNIT laceless collar that locks in the foot, and a 3D Sprintweb texture that literally ""sticks"" the ball to the foot. The elastic Sprintframe 360 outsole adds energy when accelerating on soft surfaces.<br/></p>]";https://www.r-gol.com/en/cleats-adidas-f50-elite-ll-sg-red,p-190230
131;190204;1;"Cleats adidas F50 Elite FG - Red
									";"
    208,99 €
";[<p>Unlock speed with adidas F50. Designed for maximum utilization of acceleration, movement and speed. The thin Fibertouch upper in these super lightweight adidas Elite football boots features a special Compression Fit Tunnel construction that locks the foot, as well as a 3D Sprintweb texture that keeps the ball close to the foot. The elastic Sprintframe 360 outsole adds energy when accelerating on natural surfaces.<br/></p>];https://www.r-gol.com/en/cleats-adidas-f50-elite-fg-red,p-190204
132;190206;1;"Cleats adidas F50 Elite SG - Red
									";"
    208,99 €
";['Release the speed with adidas F50. Designed for maximum utilization of acceleration, movement and speed. The thin Fibertouch upper in these super lightweight adidas Elite football boots features a special Compression Fit Tunnel construction that locks in the foot, as well as a 3D Sprintweb texture that grips the foot. The flexible Sprintframe 360 outsole adds energy when accelerating on soft surfaces.', <br/>, <br/>, 'This product is made with at least 20% recycled materials. Reusing secondary materials helps reduce the amount of plastic waste generated and reduces dependence on shrinking raw material resources. This also reduces the carbon footprint of adidas products.'];https://www.r-gol.com/en/cleats-adidas-f50-elite-sg-red,p-190206
133;190210;1;"Cleats adidas F50 Elite AG - Red
									";"
    208,99 €
";[<p>Unlock speed with adidas F50. Designed for maximum utilization of acceleration, movement and speed. The thin Fibertouch upper in these super lightweight adidas Elite football boots features a special Compression Fit Tunnel construction that locks the foot, as well as a Sprintweb 3D texture that keeps the ball close to the foot. The Traxionframe outsole gives you power when accelerating on artificial turf 4G and 5G.<br/></p>];https://www.r-gol.com/en/cleats-adidas-f50-elite-ag-red,p-190210
134;190190;1;"Cleats adidas Copa Pure II Elite FG - Purple
									";"
    184,99 €
";[<p>Straight from your head to your shoes and back. Stay connected to the ball at every level with adidas Copa Pure 2 shoes. High-performance details and classic elements come together in these comfortable Elite soccer shoes. The quilted front part of the foot made of Fusionskin leather provides a soft touch on the ball. The specialized outsole for playing on natural surfaces makes it easier to play on dry, natural grass.<br/></p>];https://www.r-gol.com/en/cleats-adidas-copa-pure-ii-elite-fg-purple,p-190190
135;190194;1;"Cleats adidas Copa Pure II Elite SG - Purple
									";"
    184,99 €
";[<p>Straight from your head to your shoes and back. Stay connected to the ball at every level with adidas Copa Pure 2 shoes. High-performance elements and classic details come together in these comfortable Elite soccer shoes. The quilted front part of the foot made of Fusionskin leather provides a soft touch on the ball. The specialized outsole for playing on soft surfaces makes it easier to play on wet, natural grass.<br/></p>];https://www.r-gol.com/en/cleats-adidas-copa-pure-ii-elite-sg-purple,p-190194
136;190193;1;"Cleats adidas Copa Pure II Elite AG - Purple
									";"
    184,99 €
";[<p>Straight from your head to your shoes and back. Stay connected to the ball at every level with adidas Copa Pure 2 shoes. High-performance elements and classic details come together in these comfortable Elite soccer shoes. The quilted front of the foot made of Fusionskin leather provides a soft touch on the ball. The specialized outsole makes playing on artificial turf fields easier.<br/></p>];https://www.r-gol.com/en/cleats-adidas-copa-pure-ii-elite-ag-purple,p-190193
137;190198;1;"Cleats adidas Copa Pure II Elite Made In Germany FG - White
									";"
    150,99 €
";"[<p>The Copa Pure 2 football boots are part of a limited collection created to celebrate the 75th anniversary of adidas shoe craftsmanship. The model, made in the famous Scheinfeld factory known worldwide, features classic Copa details such as a premium Fusionskin leather upper and a fold-over tongue secured with a magnetic closure. The ""Made in Germany"" inscription on the tongue is a symbol of quality.</p>]";https://www.r-gol.com/en/cleats-adidas-copa-pure-ii-elite-made-in-germany-fg-white,p-190198
138;190185;1;"Cleats adidas Copa Mundial Jamaica FG - Yellow
									";"
    108,99 €
";[<p>Since 1979, Copa Mundial football boots have been a staple on fields all over the world. Just like their famous predecessors, these adidas shoes have a premium leather upper that molds to your foot, as well as a soft EVA foam insole for even more comfort. The colors and details of the Jamaican national team make these shoes perfect for showing off your fan passion.<br/></p>];https://www.r-gol.com/en/cleats-adidas-copa-mundial-jamaica-fg-yellow,p-190185
139;190187;1;"Cleats adidas Copa Mundial Boots - White
									";"
    127,99 €
";[<p>The bigger the challenge, the brighter your star shines. Bearing a name that refers to the modern history of football, adidas Copa Mundial shoes were designed with an important event in mind. Made to provide world-class fit and ball control, they have a premium leather forefoot for comfort and ball control. The foam midsole cushions every step.<br/></p>];https://www.r-gol.com/en/cleats-adidas-copa-mundial-boots-white,p-190187
140;191781;1;"Cleats Nike Zoom Mercurial Vapor 16 Elite Kylian Mbappé FG - Orange
									";"
    224,99 €
";"[""Do you have an obsession with speed? Just like Kylian Mbappé. That's why the Elite cleats with an improved 3/4 length Air Zoom gas cushion were created. The goal was to provide you and Kylian with the necessary acceleration to break through the defense line. As a result, the most dynamic Mercurial shoes ever designed were created. All to satisfy your pursuit of perfection."", <br/>, <br/>, 'Nike Gripknit is a grippy material that provides better ball feel. It has a larger surface area, giving you more space to control the ball during high-speed dribbling or to finish the game with an accurate shot on goal. In addition, it conforms to the shape of the foot and provides consistent grip in both wet and dry conditions, ensuring a snug fit comparable to track spikes. The embossed microtexture works with Gripknit technology, conforming to the foot and allowing for even better ball feel.', <br/>, <br/>, 'The wavy tread pattern created by the cascadingly placed cleats covers a larger surface area in the Air Zoom cushion area and provides proper grip. The largest cleat has the same height as traditional medium cleats, so the grip is consistent everywhere. In addition to the wavy tread, new V-shaped and blade-shaped cleats have been used to facilitate stopping during dynamic turns.', <br/>, <br/>, 'The entire Flyknit upper is designed for speed. The Atomknit fabric, an extremely lightweight and durable version of Flyknit, is placed on the sides to reduce the weight of the shoes and provide support. By combining Gripknit, Atomknit, and Flyknit technologies, the thinnest Mercurial upper was created, allowing for better ball feel and a faster fit to the foot.']";https://www.r-gol.com/en/cleats-nike-zoom-mercurial-vapor-16-elite-kylian-mbappe-fg-orange,p-191781
141;190242;1;"Cleats adidas Predator Elite LL FG
									";"
    162,99 €
";[<p>When you have the advantage, the pitch is full of possibilities. Control. Pass. Receive. Shoot. The game is about choosing how and when to do it. Make the difference with the Predator Elite Laceless Firm Ground Football boots, designed for players who demand precision and control.</p>, <p>HybridTouch2.0 synthetic hybrid suede and grippy rubber elements increase ball control when dribbling past defenders, while the ControlFrame2.0 firm ground outsole provides comfort and stability even at high speeds. Accelerate into open space and experience adaptive support with fast direction changes thanks to the flexible PRIMEKNIT collar. Dominate your opponent with the new Predator boots.</p>, <p>Partially made with recycled materials, this product is just one of the solutions to reduce waste and the environmental footprint of adidas products.</p>];https://www.r-gol.com/en/cleats-adidas-predator-elite-ll-fg,p-190242
142;190205;1;"Cleats adidas Predator Elite FG - sky blue
									";"
    156,99 €
";"[""Model inspired by 3 stripes. The design of these Predator Elite shoes draws from the colorful graphics of the Icon ball - the first adidas ball designed for the most prestigious women's tournament. The limited edition model features Strikeskin rubber fins for precise shots and a Controlframe 2.0 outsole for excellent control on natural surfaces.""]";https://www.r-gol.com/en/cleats-adidas-predator-elite-fg-sky-blue,p-190205
143;196462;1;"Cleats adidas Predator Elite SG - White
									";"
    173,99 €
";[<p>When you have a goal in sight, adidas Predator turns pressure into full precision. Rubber Strikeskin fins, strategically placed on the HybridTouch 2.0 upper of these Elite football boots, dig into the ball, ensuring shot accuracy. The adidas PRIMEKNIT collar locks in the foot, while the Controlframe 2.0 outsole guarantees dominance on soft surfaces.</p>];https://www.r-gol.com/en/cleats-adidas-predator-elite-sg-white,p-196462
144;190239;1;"Cleats adidas Predator Elite LL FG - White
									";"
    162,99 €
";['When you have a view to score a goal, adidas Predator turns pressure into full precision. Rubber fins Strikeskin, strategically placed on the laceless HybridTouch 2.0 upper in these Elite football boots, dig into the ball, ensuring shot accuracy. The adidas PRIMEKNIT collar locks in the foot, while the Controlframe 2.0 outsole provides dominance on natural surfaces.', <br/>, <br/>, 'By using recycled materials, adidas once again utilizes materials that have already been created, helping to reduce the amount of waste generated. Choosing renewable materials means less dependence on dwindling resources. adidas products are made from a blend of recycled and renewable materials, with a total content of at least 20%.'];https://www.r-gol.com/en/cleats-adidas-predator-elite-ll-fg-white,p-190239
145;190218;1;"Cleats adidas Predator Elite FG - White
									";"
    156,99 €
";['When you have a view to score a goal, adidas Predator turns pressure into full precision. Rubber Strikeskin elements, strategically placed on the flexible HybridTouch 2.0 upper of these Elite football boots, dig into the ball, ensuring shot accuracy. The adidas PRIMEKNIT collar locks in the foot, while the Controlframe 2.0 outsole provides dominance on natural surfaces.', <br/>, <br/>, 'By using recycled materials, adidas once again utilizes materials that have already been created, helping to reduce the amount of waste generated. Choosing renewable materials means less dependence on dwindling resources. adidas products are made from a blend of recycled and renewable materials, with a total content of at least 20%.'];https://www.r-gol.com/en/cleats-adidas-predator-elite-fg-white,p-190218
146;190222;1;"Cleats adidas F50 Elite FG - sky blue
									";"
    183,99 €
";['Release the speed with adidas F50. Designed to unleash the full potential of your acceleration, movement and speed. The model, part of a limited collection, features a thin Fibertouch upper with 3D Sprintweb texture, providing precise control at high speeds.'];https://www.r-gol.com/en/cleats-adidas-f50-elite-fg-sky-blue,p-190222
147;190203;1;"Cleats adidas F50 Elite FG - Blue
									";"
    208,99 €
";"['Be a part of the revival of the iconic model. F50 are coming back from the future to unlock the speed that changes the game. The Fibertouch thin upper of these super lightweight adidas Elite football boots features a special Compression Fit Tunnel construction that locks in the foot, as well as a 3D Sprintweb texture that keeps the ball close to the foot. The elastic Sprintframe 360 outsole adds energy as you accelerate on natural surfaces.', <br/>, <br/>, 'This product is made with at least 20% recycled materials. Reusing secondary materials helps reduce the amount of plastic waste generated and reduces dependence on shrinking raw material resources. This also reduces the carbon footprint of adidas products.', <br/>, <iframe src=""https://files.r-gol.com/LP/adidas/IF8818/index.html"" style=""display:block;width:120vw;height:95vh;margin:0;padding:0;border:none;box-sizing:border-box;max-width:100%;-ms-overflow-style:none;scrollbar-width:none;""></iframe>]";https://www.r-gol.com/en/cleats-adidas-f50-elite-fg-blue,p-190203
148;190228;1;"Cleats adidas F50 Elite LL FG - Blue
									";"
    162,99 €
";"['Release the speed with adidas F50. Designed for full utilization of acceleration, movement and speed. The thin Fibertouch upper in these super lightweight Elite football boots features an adidas PRIMEKNIT collar that locks in the foot, and a 3D Sprintweb texture that literally ""sticks"" the ball to the foot. The elastic Sprintframe 360 outsole adds energy when accelerating on natural surfaces.', <br/>, <br/>, 'This product is made with at least 20% recycled materials. Reusing secondary materials helps reduce the amount of plastic waste generated and reduces dependence on shrinking raw material resources. This also reduces the carbon footprint of adidas products.', <br/>, <iframe src=""https://files.r-gol.com/LP/adidas/IF8819/index.html"" style=""display:block;width:120vw;height:95vh;margin:0;padding:0;border:none;box-sizing:border-box;max-width:100%;-ms-overflow-style:none;scrollbar-width:none;""></iframe>]";https://www.r-gol.com/en/cleats-adidas-f50-elite-ll-fg-blue,p-190228
149;190197;1;"Cleats adidas Copa Pure II Elite FG - Black
									";"
    138,99 €
";['From head straight to shoes and back. Stay connected to the ball at every level with adidas Copa Pure 2 shoes. High-performance details and classic elements come together in these comfortable Elite soccer shoes. The quilted front part of the foot made of Fusionskin leather ensures a soft touch on the ball. The specialized outsole for playing on natural surfaces makes it easier to play on dry, natural grass.', <br/>, <br/>, 'This product is made from at least 20% recycled materials. Reusing secondary materials helps reduce the amount of plastic waste generated and become less dependent on shrinking raw material resources. This also reduces the carbon footprint of the products.'];https://www.r-gol.com/en/cleats-adidas-copa-pure-ii-elite-fg-black,p-190197
150;190188;1;"Cleats adidas Copa Icon.1 FG - Blue
									";"
    108,99 €
";[<p>Football at its best is back in full force. Inspired by the legendary Copa Mundial model, the adidas Copa Icon FG shoes provide a precise touch on the ball thanks to a soft, enveloping upper made of high-quality leather with classic, stitched details. The synthetic suede lining inside the collar ensures great sensations when making precise passes on the pitch. The lightweight outsole for playing on natural surfaces provides stability and grip on dry, natural grass, making these shoes a natural choice for any player who really turns up the game.</p>];https://www.r-gol.com/en/cleats-adidas-copa-icon-1-fg-blue,p-190188
151;191789;1;"Cleats Nike Zoom Mercurial Vapor 16 Elite SG-Pro - sky blue
									";"
    224,99 €
";"[""Do you have an obsession with speed? The biggest basketball stars have it too. That's why we created the Elite cleats with an improved 3/4 length Air Zoom cushion. This model will provide you and the fastest players with the acceleration you need to break through the defense line. As a result, we have created the most dynamic Mercurial shoes we have ever designed. All of this to satisfy your pursuit of perfection."", <br/>, <br/>, 'Exceptional ball feel', <br/>, <br/>, 'Nike Gripknit is a grippy material that provides better ball feel. It has a larger surface area, giving you more space to control the ball during high-speed dribbling or to finish the game with an accurate shot on goal. In addition, it conforms to the shape of your foot and provides consistent grip in both wet and dry conditions, ensuring a snug fit comparable to track spikes. The embossed microtexture works with Gripknit technology, conforming to the foot and allowing for an even better ball feel.', <br/>, <br/>, 'Dynamic grip', <br/>, <br/>, 'The wavy tread pattern created by the cascadingly placed cleats covers a larger surface area in the Air Zoom cushion area and provides proper grip. The largest cleat has the same height as traditional mid cleats, so the grip is consistent everywhere. In addition to the wavy tread, we have also used studs in the shape of fir trees and blades, which make it easier to stop during dynamic turns.', <br/>, <br/>, 'Perfect fit', <br/>, <br/>, 'The Flyknit upper is designed for speed. The Atomknit fabric, an extremely lightweight and durable version of Flyknit, is placed on the sides to reduce the weight of the shoes and provide support. By combining Gripknit, Atomknit, and Flyknit technologies, we have created the thinnest Mercurial upper, allowing for better ball feel and a faster fit to the foot.']";https://www.r-gol.com/en/cleats-nike-zoom-mercurial-vapor-16-elite-sg-pro-sky-blue,p-191789
152;191754;1;"Cleats Nike Zoom Mercurial Superfly 10 Elite SG-Pro - sky blue
									";"
    232,99 €
";"[""Do you have an obsession with speed? The biggest basketball stars do too. That's why we created the Elite cleats with an enhanced 3/4 length Air Zoom cushion. This model will provide you and the fastest players with the acceleration you need to break through the defense line. As a result, we have created the most dynamic Mercurial shoes we have ever designed. All of this to satisfy your pursuit of perfection."", <br/>, <br/>, 'Exceptional ball feel', <br/>, <br/>, 'Nike Gripknit is a grippy material that provides better ball feel. It has a larger surface area, giving you more space to control the ball during high-speed dribbling or to finish the game with an accurate shot on goal. In addition, it conforms to the shape of your foot and provides consistent grip in both wet and dry conditions, ensuring a snug fit comparable to track spikes. The embossed microtexture works with Gripknit technology, conforming to the foot and allowing for an even better ball feel.', <br/>, <br/>, 'Dynamic grip', <br/>, <br/>, 'The wavy tread pattern created by the cascadingly placed cleats covers a larger surface area in the Air Zoom cushion area and provides proper grip. The largest cleat has the same height as traditional mid cleats, so the grip is consistent everywhere. In addition to the wavy tread, we have also used studs in the shape of fir trees and blades, which make it easier to stop during dynamic turns.', <br/>, <br/>, 'Perfect fit', <br/>, <br/>, 'The Flyknit upper is designed with speed in mind. The Atomknit fabric, an extremely lightweight and durable version of Flyknit, is placed on the sides to reduce the weight of the shoes and provide support. By combining Gripknit, Atomknit, and Flyknit technologies, we have created the thinnest Mercurial upper, allowing for better ball feel and a faster fit to the foot. The Dynamic Fit collar is made of soft, flexible material and wraps around the ankle, providing a snug fit.']";https://www.r-gol.com/en/cleats-nike-zoom-mercurial-superfly-10-elite-sg-pro-sky-blue,p-191754
153;191706;1;"Cleats Nike Zoom Mercurial Superfly 10 Elite FG - sky blue
									";"
    224,99 €
";"[""Do you have an obsession with speed? The biggest basketball stars do too. That's why we created the Elite cleats with an enhanced 3/4 length Air Zoom cushion. This model will provide you and the fastest players with the acceleration you need to break through the defense line. As a result, we have created the most dynamic Mercurial shoes we have ever designed. All of this to satisfy your pursuit of perfection. "", <br/>, <br/>, 'Exceptional ball feel ', <br/>, <br/>, 'Nike Gripknit is a grippy material that provides better ball feel. It has a larger surface area, giving you more space to control the ball during high-speed dribbling or to finish the game with an accurate shot on goal. In addition, it conforms to the shape of your foot and provides consistent grip in both wet and dry conditions, ensuring a snug fit comparable to track spikes. The embossed microtexture works with Gripknit technology, conforming to the foot and allowing for an even better ball feel. ', <br/>, <br/>, 'Dynamic grip ', <br/>, <br/>, 'The wavy tread pattern created by the cascadingly placed cleats covers a larger surface area in the Air Zoom cushion area and provides proper grip. The largest cleat has the same height as traditional mid cleats, so the grip is consistent everywhere. In addition to the wavy tread, we have also used new V-shaped and blade-shaped cleats that make it easier to stop during dynamic turns. ', <br/>, <br/>, 'Perfect fit ', <br/>, <br/>, 'The Flyknit upper is designed with speed in mind. The Atomknit fabric, an extremely lightweight and durable version of Flyknit, is placed on the sides to reduce the weight of the shoes and provide support. By combining Gripknit, Atomknit, and Flyknit technologies, we have created the thinnest Mercurial upper, allowing for better ball feel and a faster fit to the foot. The Dynamic Fit collar is made of soft, flexible material and wraps around the ankle, providing a snug fit.']";https://www.r-gol.com/en/cleats-nike-zoom-mercurial-superfly-10-elite-fg-sky-blue,p-191706
154;191684;1;"Cleats Nike Phantom Luna II Elite FG - Blue
									";"
    168,99 €
";[<p>Step into a new day and show the world what you're made of. A bright, iridescent plate, futuristic graphics and vibrant colors reminiscent of a gradient sunrise evoke the powerful female game. This is a power that can unite us on and off the pitch. We've taken feedback from athletes to provide the traction you need to play fast and confidently. That's what football is all about after all. The studs designed with craftsmanship in mind allow for precise turns when the game picks up speed and give a national flair.Traction on the pitchThe Nike Cyclone 360 pattern allows for quick and agile movements that give you confidence to dynamically change direction and feel secure when the game picks up speed.Better touchNike Gripknit is a grippy material that provides better ball touch. It covers the first two laces and the increased surface area improves ball control. Additionally, it conforms to the shape of your foot and provides consistent traction in both wet and dry conditions. The embossed micro-texture works with the Gripknit technology to conform to your foot and give you even better ball touch.Proper fit and stabilityThe asymmetrical lacing allows for a larger contact area when dribbling, passing and scoring. The modified lacing pattern increases the adjustability in the midfoot area, making it easier to fit those with a flatter or higher arch. The asymmetrical Flyknit collar provides a snug fit. The subtle drawcords in the collars allow for better ball contact with the ground around the ankle when receiving and passing.</p>];https://www.r-gol.com/en/cleats-nike-phantom-luna-ii-elite-fg-blue,p-191684
155;191927;1;"Cleats Nike Phantom Luna II Elite AG-Pro - Blue
									";"
    168,99 €
";"[""Are you obsessively striving for perfection in your game? These shoes were created just for you. In the midst of chaos and swirling turmoil, you calmly found the last third of the field, thanks to your extraordinary combination of speed and elegance in ball play. Complete the task in the Phantom Luna 2 Elite. The revolutionary Nike Gripknit covers the strike zone of the cleat, while the Nike Cyclone 360 traction helps guide your unpredictable agility. We design Elite shoes for you and the world's greatest stars to ensure the highest level of quality, because you expect greatness from yourself and your footwear."", <br/>, <br/>, 'Nike Gripknit is a sticky material that provides exceptional ball control. It covers the strike zone of the cleat, stretching from the big toe through the laces to the little toe, allowing for clean strikes with the foot. It conforms to the shape of your foot and provides excellent grip in wet and dry conditions. Microtexturing works with Gripknit to further mold to your foot for even better ball strikes.', <br/>, <br/>, 'The Nike Cyclone 360 traction pattern aids in quick (improved agility during direction changes) and secure (helps reduce rotational traction) movements, so you can maneuver quickly and feel fully secure as the intensity of the game increases.', <br/>, <br/>, 'Asymmetrical lacing offers a large surface area for touch during dribbling, passing, and shooting. The redesigned lacing pattern allows for increased midfoot adjustment to accommodate players with flat or high arches. The asymmetrical Flyknit cuff material provides a snug fit and shape around the ankle. Subtle ribs on the cuff allow for contact with the ball higher on the ankle during receiving and passing.']";https://www.r-gol.com/en/cleats-nike-phantom-luna-ii-elite-ag-pro-blue,p-191927
156;191691;1;"Cleats Nike Phantom GX II Elite SG-Pro Anti Clog - Blue
									";"
    189,99 €
";"[""Do you have an obsession with perfecting your craft? The Nike Phantom GX Elite cleats are made for you and the world's biggest stars to give you the highest quality because you demand perfection from yourself and your footwear. Equipped with revolutionary Nike Gripknit technology, these cleats provide better ball contact in an intuitive construction that has been designed to optimize performance both on strike and close control. This version has Anti-Clog Traction on the forefoot, helping to prevent mud build-up. "", <br/>, <br/>, 'Nike Gripknit is a sticky material that provides better ball contact. It covers the first two laces, taking up a larger surface area so you have a bigger area responsible for ball control. It molds to the shape of your foot and provides even grip in wet and dry conditions. ', <br/>, 'Asymmetry in the collar and heel provides comfort. Soft elements in the heel make the break-in process easier and help reduce irritation and pressure without compromising stability and structure. ', <br/>, 'The three-star studs work with the flexible grooves in the forefoot to help quickly change direction.']";https://www.r-gol.com/en/cleats-nike-phantom-gx-ii-elite-sg-pro-anti-clog-blue,p-191691
157;191676;1;"Cleats Nike Phantom GX Elite FG - Blue
									";"
    182,99 €
";[<p>Do you have an obsession with perfecting your craft? Elite Korki, designed for you and the world's biggest stars, stand out for their high quality because you demand perfection from yourself and your footwear. Nike Gripknit revolutionary material provides better ball feel. The silhouette was designed to increase precision when striking and taking control of the ball.</p>, <p>Better ball contact</p>, <p>Nike Gripknit is a grippy material that provides better ball feel. It covers most of the upper, including the first two rows of laces, thus being in the areas of most frequent contact with the ball. In addition, it adapts to the shape of the foot and provides uniform grip in both wet and dry conditions.</p>, <p>Fit and comfort</p>, <p>Asymmetrical collar and heel areas provide comfort. Soft elements in the heel area make it easier to break in the shoes and reduce the risk of irritation and foot squeezing, while providing the necessary stability.</p>, <p>Grip on the pitch</p>, <p>Tri-star studs work with the flexible grooves in the front of the shoe to provide optimal grip and make it easier to make directional changes. See those lines on the outer sole? They fit your dynamic playing style and zigzag movements, allowing you to bypass defenders and take a shot.</p>];https://www.r-gol.com/en/cleats-nike-phantom-gx-elite-fg-blue,p-191676
